where	result	detail
校验报告.md:3942 制造能力/M124	通过	逐机时间占用
校验报告.md:3943 契约/多料栏/M124	通过	结构、证据边界文字核对
校验报告.md:3944 端口数/M125	通过	逐机端口计数
校验报告.md:3945 占地/M125	通过	正式尺寸乘积
校验报告.md:3946 契约/配方集/M125	通过	结构、证据边界文字核对
校验报告.md:3947 配方/M125／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:3948 逐机配方守恒/M125/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3949 逐机配方守恒/M125/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3950 逐机配方守恒/M125/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3951 制造能力/M125	通过	逐机时间占用
校验报告.md:3952 契约/多料栏/M125	通过	结构、证据边界文字核对
校验报告.md:3953 端口数/M126	通过	逐机端口计数
校验报告.md:3954 占地/M126	通过	正式尺寸乘积
校验报告.md:3955 契约/配方集/M126	通过	结构、证据边界文字核对
校验报告.md:3956 配方/M126／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:3957 逐机配方守恒/M126/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3958 逐机配方守恒/M126/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3959 逐机配方守恒/M126/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3960 制造能力/M126	通过	逐机时间占用
校验报告.md:3961 契约/多料栏/M126	通过	结构、证据边界文字核对
校验报告.md:3962 端口数/M127	通过	逐机端口计数
校验报告.md:3963 占地/M127	通过	正式尺寸乘积
校验报告.md:3964 契约/配方集/M127	通过	结构、证据边界文字核对
校验报告.md:3965 配方/M127／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:3966 逐机配方守恒/M127/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3967 逐机配方守恒/M127/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3968 逐机配方守恒/M127/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3969 制造能力/M127	通过	逐机时间占用
校验报告.md:3970 契约/多料栏/M127	通过	结构、证据边界文字核对
校验报告.md:3971 端口数/M128	通过	逐机端口计数
校验报告.md:3972 占地/M128	通过	正式尺寸乘积
校验报告.md:3973 契约/配方集/M128	通过	结构、证据边界文字核对
校验报告.md:3974 配方/M128／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:3975 逐机配方守恒/M128/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3976 逐机配方守恒/M128/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3977 逐机配方守恒/M128/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3978 制造能力/M128	通过	逐机时间占用
校验报告.md:3979 契约/多料栏/M128	通过	结构、证据边界文字核对
校验报告.md:3980 端口数/M129	通过	逐机端口计数
校验报告.md:3981 占地/M129	通过	正式尺寸乘积
校验报告.md:3982 契约/配方集/M129	通过	结构、证据边界文字核对
校验报告.md:3983 配方/M129／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:3984 逐机配方守恒/M129/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3985 逐机配方守恒/M129/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3986 逐机配方守恒/M129/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3987 制造能力/M129	通过	逐机时间占用
校验报告.md:3988 契约/多料栏/M129	通过	结构、证据边界文字核对
校验报告.md:3989 端口数/M130	通过	逐机端口计数
校验报告.md:3990 占地/M130	通过	正式尺寸乘积
校验报告.md:3991 契约/配方集/M130	通过	结构、证据边界文字核对
校验报告.md:3992 配方/M130／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:3993 逐机配方守恒/M130/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:3994 逐机配方守恒/M130/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3995 逐机配方守恒/M130/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:3996 制造能力/M130	通过	逐机时间占用
校验报告.md:3997 契约/多料栏/M130	通过	结构、证据边界文字核对
校验报告.md:3998 端口数/M131	通过	逐机端口计数
校验报告.md:3999 占地/M131	通过	正式尺寸乘积
校验报告.md:4000 契约/配方集/M131	通过	结构、证据边界文字核对
校验报告.md:4001 配方/M131／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:4002 逐机配方守恒/M131/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4003 逐机配方守恒/M131/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4004 逐机配方守恒/M131/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4005 制造能力/M131	通过	逐机时间占用
校验报告.md:4006 契约/多料栏/M131	通过	结构、证据边界文字核对
校验报告.md:4007 端口数/M132	通过	逐机端口计数
校验报告.md:4008 占地/M132	通过	正式尺寸乘积
校验报告.md:4009 契约/配方集/M132	通过	结构、证据边界文字核对
校验报告.md:4010 配方/M132／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:4011 逐机配方守恒/M132/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4012 逐机配方守恒/M132/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4013 逐机配方守恒/M132/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4014 制造能力/M132	通过	逐机时间占用
校验报告.md:4015 契约/多料栏/M132	通过	结构、证据边界文字核对
校验报告.md:4016 端口数/M133	通过	逐机端口计数
校验报告.md:4017 占地/M133	通过	正式尺寸乘积
校验报告.md:4018 契约/配方集/M133	通过	结构、证据边界文字核对
校验报告.md:4019 配方/M133／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:4020 逐机配方守恒/M133/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4021 逐机配方守恒/M133/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4022 逐机配方守恒/M133/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4023 制造能力/M133	通过	逐机时间占用
校验报告.md:4024 契约/多料栏/M133	通过	结构、证据边界文字核对
校验报告.md:4025 端口数/M134	通过	逐机端口计数
校验报告.md:4026 占地/M134	通过	正式尺寸乘积
校验报告.md:4027 契约/配方集/M134	通过	结构、证据边界文字核对
校验报告.md:4028 配方/M134／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:4029 逐机配方守恒/M134/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4030 逐机配方守恒/M134/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4031 逐机配方守恒/M134/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4032 制造能力/M134	通过	逐机时间占用
校验报告.md:4033 契约/多料栏/M134	通过	结构、证据边界文字核对
校验报告.md:4034 端口数/M135	通过	逐机端口计数
校验报告.md:4035 占地/M135	通过	正式尺寸乘积
校验报告.md:4036 契约/配方集/M135	通过	结构、证据边界文字核对
校验报告.md:4037 配方/M135／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:4038 逐机配方守恒/M135/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4039 逐机配方守恒/M135/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4040 逐机配方守恒/M135/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4041 制造能力/M135	通过	逐机时间占用
校验报告.md:4042 契约/多料栏/M135	通过	结构、证据边界文字核对
校验报告.md:4043 端口数/M136	通过	逐机端口计数
校验报告.md:4044 占地/M136	通过	正式尺寸乘积
校验报告.md:4045 契约/配方集/M136	通过	结构、证据边界文字核对
校验报告.md:4046 配方/M136／研磨-致密蓝铁	通过	结构、证据边界文字核对
校验报告.md:4047 逐机配方守恒/M136/研磨-致密蓝铁/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4048 逐机配方守恒/M136/研磨-致密蓝铁/输入/蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4049 逐机配方守恒/M136/研磨-致密蓝铁/输出/致密蓝铁粉末	通过	逐机逐物品精确守恒
校验报告.md:4050 制造能力/M136	通过	逐机时间占用
校验报告.md:4051 契约/多料栏/M136	通过	结构、证据边界文字核对
校验报告.md:4052 端口数/M137	通过	逐机端口计数
校验报告.md:4053 占地/M137	通过	正式尺寸乘积
校验报告.md:4054 契约/配方集/M137	通过	结构、证据边界文字核对
校验报告.md:4055 配方/M137／研磨-致密源石	通过	结构、证据边界文字核对
校验报告.md:4056 逐机配方守恒/M137/研磨-致密源石/输入/源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4057 逐机配方守恒/M137/研磨-致密源石/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4058 逐机配方守恒/M137/研磨-致密源石/输出/致密源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4059 制造能力/M137	通过	逐机时间占用
校验报告.md:4060 契约/多料栏/M137	通过	结构、证据边界文字核对
校验报告.md:4061 端口数/M138	通过	逐机端口计数
校验报告.md:4062 占地/M138	通过	正式尺寸乘积
校验报告.md:4063 契约/配方集/M138	通过	结构、证据边界文字核对
校验报告.md:4064 配方/M138／研磨-致密源石	通过	结构、证据边界文字核对
校验报告.md:4065 逐机配方守恒/M138/研磨-致密源石/输入/源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4066 逐机配方守恒/M138/研磨-致密源石/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4067 逐机配方守恒/M138/研磨-致密源石/输出/致密源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4068 制造能力/M138	通过	逐机时间占用
校验报告.md:4069 契约/多料栏/M138	通过	结构、证据边界文字核对
校验报告.md:4070 端口数/M139	通过	逐机端口计数
校验报告.md:4071 占地/M139	通过	正式尺寸乘积
校验报告.md:4072 契约/配方集/M139	通过	结构、证据边界文字核对
校验报告.md:4073 配方/M139／研磨-致密源石	通过	结构、证据边界文字核对
校验报告.md:4074 逐机配方守恒/M139/研磨-致密源石/输入/源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4075 逐机配方守恒/M139/研磨-致密源石/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4076 逐机配方守恒/M139/研磨-致密源石/输出/致密源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4077 制造能力/M139	通过	逐机时间占用
校验报告.md:4078 契约/多料栏/M139	通过	结构、证据边界文字核对
校验报告.md:4079 端口数/M140	通过	逐机端口计数
校验报告.md:4080 占地/M140	通过	正式尺寸乘积
校验报告.md:4081 契约/配方集/M140	通过	结构、证据边界文字核对
校验报告.md:4082 配方/M140／研磨-致密源石	通过	结构、证据边界文字核对
校验报告.md:4083 逐机配方守恒/M140/研磨-致密源石/输入/源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4084 逐机配方守恒/M140/研磨-致密源石/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4085 逐机配方守恒/M140/研磨-致密源石/输出/致密源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4086 制造能力/M140	通过	逐机时间占用
校验报告.md:4087 契约/多料栏/M140	通过	结构、证据边界文字核对
校验报告.md:4088 端口数/M141	通过	逐机端口计数
校验报告.md:4089 占地/M141	通过	正式尺寸乘积
校验报告.md:4090 契约/配方集/M141	通过	结构、证据边界文字核对
校验报告.md:4091 配方/M141／研磨-致密源石	通过	结构、证据边界文字核对
校验报告.md:4092 逐机配方守恒/M141/研磨-致密源石/输入/源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4093 逐机配方守恒/M141/研磨-致密源石/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4094 逐机配方守恒/M141/研磨-致密源石/输出/致密源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4095 制造能力/M141	通过	逐机时间占用
校验报告.md:4096 契约/多料栏/M141	通过	结构、证据边界文字核对
校验报告.md:4097 端口数/M142	通过	逐机端口计数
校验报告.md:4098 占地/M142	通过	正式尺寸乘积
校验报告.md:4099 契约/配方集/M142	通过	结构、证据边界文字核对
校验报告.md:4100 配方/M142／研磨-致密源石	通过	结构、证据边界文字核对
校验报告.md:4101 逐机配方守恒/M142/研磨-致密源石/输入/源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4102 逐机配方守恒/M142/研磨-致密源石/输入/砂叶粉末	通过	逐机逐物品精确守恒
校验报告.md:4103 逐机配方守恒/M142/研磨-致密源石/输出/致密源石粉末	通过	逐机逐物品精确守恒
校验报告.md:4104 制造能力/M142	通过	逐机时间占用
校验报告.md:4105 契约/多料栏/M142	通过	结构、证据边界文字核对
校验报告.md:4106 端口数/M143	通过	逐机端口计数
